PROJECT, SAMPLE_NUMBER, PROGRAM, SUB_PROGRAM, SAMPLING_POINT, SP_DESCRIPTION, SAMPLING_POINT_GROUP, CUSTOMER_SAMPLE_ID, QA_CODE, SAMPLED_BY, SAMPLED_DATE, RECD_DATE, RECEIPT_TEMP, REPORTED_NAME, COMPONENT, RESULT, UNITS, MRL, ANALYSIS_DATE, DEPTH, DEPTH_UNITS, COLLECT_TYPE, SAMPLE_NOTES, TEST_NOTES, RESULT_NOTES
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cobalt, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Nickel, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Copper, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Zinc, Total",<5.0,µg/L,5,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Arsenic, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Selenium, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Molybdenum, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Cadmium, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Antimony, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Barium, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Lead, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Uranium, Total",<1.0,µg/L,1,3/15/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-02,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.B,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Fluoride,<0.10,mg/L,0.1,3/19/2022 1:48,0,,GW,,,
OWRB-001_1509,OWRB-1678442-02,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.B,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Chloride,<3.00,mg/L,3,3/19/2022 1:48,0,,GW,,,
OWRB-001_1509,OWRB-1678442-02,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.B,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/19/2022 1:48,0,,GW,,,
OWRB-001_1509,OWRB-1678442-02,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.B,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Sulfate,<0.50,mg/L,0.5,3/19/2022 1:48,0,,GW,,,
OWRB-001_1509,OWRB-1678442-03,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.C,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 13:30,0,,GW,,,
OWRB-001_1509,OWRB-1678442-03,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.C,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,<0.010,mg/L,0.01,3/16/2022 9:45,0,,GW,,,
OWRB-001_1509,OWRB-1678442-03,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.C,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA350.1 Ammonia as N,Ammonia as Nitrogen,<0.10,mg/L,0.1,3/11/2022 15:43,0,,GW,,,
OWRB-001_1509,OWRB-1678432-04,OWRB,GMAP,WELL_211673,211673,Antlers,5000128.05.D,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 13:28,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,490,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678433-04,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.D,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,718,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678434-04,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.D,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,554,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678440-04,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.13.D,12 (Environmental Replicate Sample),HLR//TCM/RAH/ZMM,3/9/2022 9:41,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,740,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678441-04,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.13Rep.D,22 (Collection Duplicate),HLR//TCM/RAH/ZMM,3/9/2022 9:41,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,740,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678442-04,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.D,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,SM2540C Total Dissolved Solids,Total Dissolved Solids,<10.0,mg/L,10,3/10/2022 15:11,0,,GW,,,
OWRB-001_1509,OWRB-1678433-01,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678434-01,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.A,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678440-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.13.A,12 (Environmental Replicate Sample),HLR//TCM/RAH/ZMM,3/9/2022 9:41,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678441-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.13Rep.A,22 (Collection Duplicate),HLR//TCM/RAH/ZMM,3/9/2022 9:41,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678442-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.14.A,33 (Field Blank),HLR//TCM/RAH/ZMM,3/9/2022 11:45,3/10/2022 9:52,0.4,EPA200.8 Trace Elements,"Silver, Total",<1.0,µg/L,1,3/17/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678433-02,OWRB,GMAP,WELL_25536,25536,Antlers,5000128.06.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 15:42,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Sulfate,49.6,mg/L,0.5,3/23/2022 21:03,0,,GW,,,
OWRB-001_1509,OWRB-1678434-02,OWRB,GMAP,WELL_156700,156700,Antlers,5000128.07.B,10 (General Environmental Sample),HLR//TCM/RAH/ZMM,3/8/2022 17:32,3/10/2022 9:52,0.4,EPA300.0 Inorganic Anions,Sulfate,117,mg/L,0.5,3/23/2022 21:49,0,,GW,,,
OWRB-001_1509,OWRB-1678440-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.13.A,12 (Environmental Replicate Sample),HLR//TCM/RAH/ZMM,3/9/2022 9:41,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Iron, Dissolved",<20.0,µg/L,20,3/25/2022,0,,GW,,,
OWRB-001_1509,OWRB-1678441-01,OWRB,GMAP,WELL_25537,25537,Antlers,5000128.13Rep.A,22 (Collection Duplicate),HLR//TCM/RAH/ZMM,3/9/2022 9:41,3/10/2022 9:52,0.4,EPA200.7 Trace Elements,"Iron, Dissolved",<20.0,µg/L,20,3/25/2022,0,,GW,,,
