PROJECT, SAMPLE_NUMBER, PROGRAM, SUB_PROGRAM, SAMPLING_POINT, SP_DESCRIPTION, SAMPLING_POINT_GROUP, CUSTOMER_SAMPLE_ID, QA_CODE, SAMPLED_BY, SAMPLED_DATE, RECD_DATE, RECEIPT_TEMP, REPORTED_NAME, COMPONENT, RESULT, UNITS, MRL, ANALYSIS_DATE, DEPTH, DEPTH_UNITS, COLLECT_TYPE, SAMPLE_NOTES, TEST_NOTES, RESULT_NOTES
OWRB-001_1513,OWRB-1681527-01,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.A,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681527-01,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.A,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681527-01,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.A,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681527-01,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.A,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681527-01,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.A,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Barium, Dissolved",174,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681527-01,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.A,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681527-01,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.A,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681527-02,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.B,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Fluoride,<0.10,mg/L,0.1,3/24/2022 5:48,0,,,,,
OWRB-001_1513,OWRB-1681527-02,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.B,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Chloride,23.6,mg/L,3,3/24/2022 5:48,0,,,,,
OWRB-001_1513,OWRB-1681527-02,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.B,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Bromide,0.14,mg/L,0.1,3/24/2022 5:48,0,,,,,
OWRB-001_1513,OWRB-1681527-02,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.B,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Sulfate,28.6,mg/L,0.5,3/24/2022 5:48,0,,,,,
OWRB-001_1513,OWRB-1681527-03,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.C,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 14:11,0,,,,,
OWRB-001_1513,OWRB-1681527-03,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.C,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,0.025,mg/L,0.01,3/23/2022 15:59,0,,,,,
OWRB-001_1513,OWRB-1681527-03,OWRB,GMAP,WELL_23456,23456,Antlers,5000130.03.C,10 (General Environmental Sample),"ZDT, ZMM",3/15/2022 11:53,3/16/2022 9:20,-0.3,EPA350.1 Ammonia as N,Ammonia as Nitrogen,0.16,mg/L,0.1,3/16/2022 13:42,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Calcium, Dissolved",98.6,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Magnesium, Dissolved",7.05,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Sodium, Dissolved",11.1,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Potassium, Dissolved",1.34,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",17.8,mg/L,0.05,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Boron, Dissolved",<20.0,µg/L,20,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Iron, Dissolved",29.7,µg/L,20,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Beryllium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Aluminum, Dissolved",<10.0,µg/L,10,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Vanadium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Chromium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Manganese, Dissolved",34.6,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Cobalt, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Nickel, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Copper, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Zinc, Dissolved",<5.00,µg/L,5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Arsenic, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Selenium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Barium, Dissolved",103,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.A,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681537-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.B,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Fluoride,<0.10,mg/L,0.1,3/24/2022 6:24,0,,,,,
OWRB-001_1513,OWRB-1681537-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.B,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Chloride,3.5,mg/L,3,3/24/2022 6:24,0,,,,,
OWRB-001_1513,OWRB-1681537-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.B,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/24/2022 6:24,0,,,,,
OWRB-001_1513,OWRB-1681537-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.B,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Sulfate,16.9,mg/L,0.5,3/24/2022 6:24,0,,,,,
OWRB-001_1513,OWRB-1681537-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.C,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 14:01,0,,,,,
OWRB-001_1513,OWRB-1681537-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.C,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,<0.010,mg/L,0.01,3/23/2022 16:55,0,,,,,
OWRB-001_1513,OWRB-1681537-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13.C,12 (Environmental Replicate Sample),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA350.1 Ammonia as N,Ammonia as Nitrogen,<0.10,mg/L,0.1,3/16/2022 13:43,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Calcium, Dissolved",96.6,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Magnesium, Dissolved",7.14,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Sodium, Dissolved",10.7,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Potassium, Dissolved",1.33,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Silicon as Silica, Dissolved",17.4,mg/L,0.05,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Boron, Dissolved",<20.0,µg/L,20,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Iron, Dissolved",29.2,µg/L,20,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Beryllium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Aluminum, Dissolved",<10.0,µg/L,10,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Vanadium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Chromium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Manganese, Dissolved",34.7,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Cobalt, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Nickel, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Copper, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Zinc, Dissolved",<5.00,µg/L,5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Arsenic, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Selenium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Molybdenum, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Silver, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Cadmium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Antimony, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Barium, Dissolved",103,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Lead, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.A,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Uranium, Dissolved",<1.00,µg/L,1,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681538-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.B,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Fluoride,<0.10,mg/L,0.1,3/24/2022 8:14,0,,,,,
OWRB-001_1513,OWRB-1681538-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.B,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Chloride,3.5,mg/L,3,3/24/2022 8:14,0,,,,,
OWRB-001_1513,OWRB-1681538-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.B,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Bromide,<0.10,mg/L,0.1,3/24/2022 8:14,0,,,,,
OWRB-001_1513,OWRB-1681538-02,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.B,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA300.0 Inorganic Anions,Sulfate,16.9,mg/L,0.5,3/24/2022 8:14,0,,,,,
OWRB-001_1513,OWRB-1681538-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.C,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA353.2 Nitrate/Nitrite,Nitrate/Nitrite as Nitrogen,<0.05,mg/L,0.05,3/16/2022 14:05,0,,,,,
OWRB-001_1513,OWRB-1681538-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.C,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA365.3M Dissolved Phosphorus,Dissolved Phosphorus,<0.010,mg/L,0.01,3/23/2022 16:58,0,,,,,
OWRB-001_1513,OWRB-1681538-03,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.13Rep.C,22 (Collection Duplicate),"ZDT, ZMM",3/15/2022 14:46,3/16/2022 9:20,-0.3,EPA350.1 Ammonia as N,Ammonia as Nitrogen,<0.10,mg/L,0.1,3/16/2022 13:46,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Calcium, Total",<0.50,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Magnesium, Total",<0.50,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Sodium, Total",<0.50,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Potassium, Total",<0.50,mg/L,0.5,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Silicon as Silica, Total",<0.05,mg/L,0.05,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Boron, Total",<20.0,µg/L,20,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.7 Trace Elements,"Iron, Total",<20.0,µg/L,20,3/23/2022,0,,,,,
OWRB-001_1513,OWRB-1681539-01,OWRB,GMAP,WELL_178897,178897,Antlers,5000130.14.A,33 (Field Blank),"ZDT, ZMM",3/15/2022 15:38,3/16/2022 9:20,-0.3,EPA200.8 Trace Elements,"Beryllium, Total",<1.0,µg/L,1,3/23/2022,0,,,,,
